;X;Y;osm_id;type;name;opening_hours;wheelchair;cuisine;phone;website;com_insee;com_nom;categorie;notation;prix;enjoyment_rate;brand;wikipedia
440;2.2817397999999995;48.838030699732506;node/1347770062;restaurant;L'Os à Moelle;;;french;;;75056;Paris;restaurant;;;;;
445;2.3689945;48.8506207997293;node/1351907694;restaurant;Chez Papa;;;french;;;75056;Paris;restaurant;;;;;
450;2.3690772;48.8469963997303;node/1353062744;fast_food;ABC Délice;;;chinese;;;75056;Paris;restaurant;;;;;
451;2.3749838;48.8493335997297;node/1353062973;restaurant;Ô Saveur Bar;Mo-Fr 13:00-16:00;;vietnamese;;;75056;Paris;restaurant;;;;;
452;2.3157497000000005;48.8342114997334;node/1360431343;restaurant;Coriandre;"Tu-Sa 12:00-15:00,19:00-23:00; Su 10:00-15:00,19:00-23:00";;indian;+33 9 87 01 82 56;https://www.coriandreparis.com/;75056;Paris;restaurant;;;;;
456;2.3587564;48.8224619997363;node/1362787033;restaurant;Le Bosphore;;no;turkish;;;75056;Paris;restaurant;;;;;
458;2.2717989;48.8452540997307;node/1365367497;restaurant;Chez Antoine;;;french;;;75056;Paris;restaurant;;;;;
460;2.2963141;48.8437005997311;node/1368047404;restaurant;Le Vent de Sable;Mo-Su 11:30-15:00, 19:00-00:00;;international;+33 1 48 28 85 55;http://www.leventdesable.com/;75056;Paris;restaurant;;;;;
461;2.3304737;48.8743422997235;node/1369136502;restaurant;Tian Fu;Mo-Su 12:00-22:30;;chinese;+33142821028;;75056;Paris;restaurant;;;;;
462;2.2972313;48.84499009973079;node/1369172433;restaurant;La Véraison;Tu-Sa 12:00-14:00, 19:00-22:00;;french;0145323939;http://www.laveraison.fr;75056;Paris;restaurant;;;;;
463;2.3783525;48.8503069997294;node/1370190340;restaurant;Gaspard;;;french;;;75056;Paris;restaurant;;;;;
465;2.3773054;48.8792879997222;node/1370991888;fast_food;Itzik;;;sandwich;;;75056;Paris;restaurant;;;;;
466;2.2880111000000003;48.8492401997297;node/1373609050;restaurant;Villa 15;;;pizza;;;75056;Paris;restaurant;;;;;
467;2.3414021000000003;48.870436499724505;node/1373829660;restaurant;Elgi;;;"salads;pasta;bowl";;;75056;Paris;restaurant;;;;;
470;2.3881059;48.8833527997212;node/1374463832;fast_food;Moshiko;;;international;;;75056;Paris;restaurant;;;;;
471;2.3872595000000003;48.884997399720795;node/1374463835;restaurant;Setaï;;no;asian;;;75056;Paris;restaurant;;;;;
472;2.3881028;48.8483065997299;node/1376158823;restaurant;Hell’s Kitchen;Mo-Sa 11:30-15:00, 18:00-23:30;;burger;+33 1 71 20 15 81;;75056;Paris;restaurant;;;;;
473;2.2863199;48.882090299721604;node/1379439283;restaurant;Pizza Pino;;no;pizza;;;75056;Paris;restaurant;;;;;
475;2.3158645;48.8283586997349;node/1389822677;restaurant;Sushi Jidai;"Mo-Fr 12:00-15:00,19:00-22:30; Sa-Su 19:00-22:30";no;japanese;+33 1 45 45 30 65;http://sushijidai.fr/;75056;Paris;restaurant;;;;;
476;2.3323339;48.872094899724;node/1393155090;restaurant;L'Opéra Restaurant;Mo-Su 08:00-23:59;yes;french;+33 1 42 68 86 80;www.opera-restaurant.fr;75056;Paris;restaurant;;;;;
477;2.3103284;48.870573099724396;node/1393162468;restaurant;Villa Spicy;Mo-Su 11:00-15:00,18:00-23:59;;french;+33 1 56 59 62 59;www.spicyrestaurant.com;75056;Paris;restaurant;;;;;
478;2.3924397999999996;48.840170599732;node/1395428219;restaurant;Yeko;Mo-Sa 12:00-15:00, Mo-Su 19:00-23:00;limited;japanese;;;75056;Paris;restaurant;;;;;
480;2.3671682;48.8847856997209;node/1401461537;restaurant;Le Senegal;;;senegalese;;;75056;Paris;restaurant;;;;;
486;2.3201495999999997;48.8351016997332;node/1420824066;restaurant;Les Tontons;;;french;;;75056;Paris;restaurant;;;;;
487;2.3203079;48.8351943997332;node/1420824069;restaurant;Il Gallo Nero;;;italian;;;75056;Paris;restaurant;;;;;
488;2.3423613;48.8218201997365;node/1420874415;restaurant;Jix Xin Lou;Mo-Sa 10:30-14:30,17:30-22:00, Su 17:30-22:00;;asian;;;75056;Paris;restaurant;;;;;
489;2.390164;48.8444521997309;node/1423028966;restaurant;Deliceo;;;asian;;;75056;Paris;restaurant;;;;;
491;2.3598011000000003;48.8260322997355;node/1424194869;restaurant;Le Mandarin de Choisy;;;chinese;;;75056;Paris;restaurant;;;;;
492;2.3629591;48.8226688997363;node/1424194870;restaurant;Fleur de Lys;;yes;asian;;;75056;Paris;restaurant;;;;;
493;2.385487;48.84323679973121;node/1425553560;restaurant;L'Alchimiste;Mo-Sa 20:00+, Tu-Sa 12:00+;limited;french;+33 1 43 47 10 38;;75056;Paris;restaurant;;;;;
495;2.3307104;48.841813299731506;node/1427978197;restaurant;Noura Montparnasse;Mo-Su 11:00-00:00;;lebanese;+33 1 43 20 19 19;https://www.noura.com/fr/restaurants-libanais-paris/8--noura-montparnasse;75056;Paris;restaurant;;;;;
500;2.2822513;48.83657229973289;node/1429604981;restaurant;Oishi Sushi;;;japanese;+33145545345;;75056;Paris;restaurant;;;;;
501;2.2807712;48.83568949973311;node/1429604988;restaurant;Meyliwa;;;chinese;+33145578888;;75056;Paris;restaurant;;;;;
502;2.2815391;48.8354975997331;node/1429604991;restaurant;Pizza Villa Eva;;;pizza;+33145326839;;75056;Paris;restaurant;;;;;
503;2.2836115;48.8370361997327;node/1429604995;restaurant;Casa Roma;;;italian;;;75056;Paris;restaurant;;;;;
504;2.3766135;48.87133229972421;node/1430135343;restaurant;Tin Tin;;;vietnamese;;;75056;Paris;restaurant;;;;;
505;2.3775322;48.8704761997244;node/1430135351;restaurant;Reuan Thai;;;thai;;;75056;Paris;restaurant;;;;;
506;2.3768375;48.871294799724204;node/1430135352;fast_food;Hoa Hung;;;vietnamese;;;75056;Paris;restaurant;;;;;
507;2.3764056;48.870435599724395;node/1430135356;restaurant;O'Riz Blanc;;;asian;;;75056;Paris;restaurant;;;;;
508;2.3768241000000003;48.871206599724296;node/1430135363;restaurant;Dong Huong;We-Mo 12:00-22:30;no;vietnamese;;;75056;Paris;restaurant;;;;;
513;2.3398701;48.877666199722604;node/1440250986;restaurant;Chez Vous;;;french;;;75056;Paris;restaurant;;;;;
515;2.3395382999999996;48.8775238997227;node/1440251023;fast_food;Maison Zhang;;;asian;+33 1 48 78 68 88;;75056;Paris;restaurant;;;;;
516;2.3963264;48.83874199973229;node/1440842571;restaurant;Robata;Mo-Sa 11:30-14:30, Mo-Su 18:30-22:30;;japanese;;;75056;Paris;restaurant;;;;;
520;2.3916015;48.8371657997327;node/1440883097;restaurant;Toyama;;;japanese;;;75056;Paris;restaurant;;;;;
521;2.3961224999999997;48.838737299732294;node/1440913071;restaurant;Le Zic-Zinc;;;french;;;75056;Paris;restaurant;;;;;
524;2.3805401;48.8516697997291;node/1445091467;restaurant;Le Nilaja;;;senegalese;;;75056;Paris;restaurant;;;;;
525;2.3370142000000005;48.8764827997229;node/1445872328;restaurant;Les Demoiselles de Lorette;;;french;;;75056;Paris;restaurant;;;;;
526;2.3371883999999996;48.8765215997229;node/1445872334;restaurant;Salsamenteria di Parma;;;italian;;;75056;Paris;restaurant;;;;;
528;2.2760892999999998;48.8625398997264;node/1447944140;fast_food;Deli's Café;;;sandwich;;;75056;Paris;restaurant;;;;;
529;2.2762743;48.8625588997264;node/1447944150;fast_food;Mac Doner;;;kebab;;;75056;Paris;restaurant;;;;;
531;2.3487883999999997;48.870313099724505;node/1448552959;restaurant;La Criée;;;seafood;+33 1 55 34 80 80;;75056;Paris;restaurant;;;;;
532;2.2765543;48.8630576997263;node/1448783401;fast_food;Délice Impérial;;;asian;;;75056;Paris;restaurant;;;;;
535;2.2889747000000003;48.838581799732296;node/1453551286;restaurant;Le Lutèce;;;local;;;75056;Paris;restaurant;;;;;
536;2.2880446;48.8383245997324;node/1453551861;restaurant;Vente à Emporter;;;local;;;75056;Paris;restaurant;;;;;
537;2.2872162;48.838127799732504;node/1453551987;restaurant;Le nouveau disque bleu;;;local;;;75056;Paris;restaurant;;;;;
538;2.2593212000000005;48.8377111997326;node/1453588861;restaurant;L'Affiche;;;local;;;75056;Paris;restaurant;;;;;
539;2.3379767000000005;48.866229299725504;node/1454687141;restaurant;Le grand Véfour;;;french;;http://www.grand-vefour.com;75056;Paris;restaurant;;;;;
541;2.2807277999999997;48.8675783997252;node/1456695053;restaurant;Le Stella;;;seafood;;;75056;Paris;restaurant;;;;;
543;2.3177107000000006;48.844197099731;node/1457255008;restaurant;Ma Grand-mère m'a dit;"Su-Fr 12:00-15:00; Sa 12:00-16:00";;french;;;75056;Paris;restaurant;;;;;
547;2.282156;48.868195299724995;node/1463853551;fast_food;Matsuri;Mo-Sa 12:00-15:00, 19:00-23:00;;japanese;+33 147270059;https://www.matsuri.fr/;75056;Paris;restaurant;;;;;
550;2.3809371;48.873154899723794;node/1466724635;restaurant;Lao Siam;;;thai;;;75056;Paris;restaurant;;;;;
551;2.3837411;48.8500823997295;node/1468378337;fast_food;Le Nilu's;;;kebab;;;75056;Paris;restaurant;;;;;
553;2.3186687000000004;48.844753699730795;node/1474889038;restaurant;L'Arbre de Sel;Mo-Sa 12:00-15:00,19:00-23:00;;korean;+33 1 47 83 29 52;http://www.larbredesel-paris.com/;75056;Paris;restaurant;;;;;
554;2.3185382000000003;48.84471769973079;node/1474889043;restaurant;Paya Thaï;"Mo-Fr 12:00-14:30, 19:00-22:30; Sa 19:00-23:00";;thai;+33 9 53 95 88 88;https://www.paya-thai.fr/;75056;Paris;restaurant;;;;;
556;2.3353607000000003;48.866213699725506;node/1477602783;restaurant;Izakaya Taisho Ken 3;;;japanese;;;75056;Paris;restaurant;;;;;
557;2.335291;48.866038999725504;node/1477602784;restaurant;Naniwa-ya;;;japanese;;;75056;Paris;restaurant;;;;;
558;2.3351488;48.8657883997256;node/1477602785;restaurant;Laï-laï Ken;;;japanese;;;75056;Paris;restaurant;;;;;
559;2.3569095;48.864985399725796;node/1477617247;restaurant;Chez Xu;;limited;chinese;+33 1 48 87 02 23;;75056;Paris;restaurant;;;;;
560;2.3566347999999997;48.8645458997259;node/1477622193;restaurant;Kitchen Story;;yes;chinese;;;75056;Paris;restaurant;;;;;
561;2.3694936;48.8634158997262;node/1477656334;fast_food;Bosphore;;;kebab;;;75056;Paris;restaurant;;;;;
562;2.3691079;48.8634433997262;node/1477656351;restaurant;Au Coin de Malte;;;maltese;;;75056;Paris;restaurant;;;;;
569;2.3376319;48.8751929997233;node/1482958090;restaurant;Memento;Mo-Fr 12:00-14:30;no;"traditional;french";;https://www.memento-paris.fr;75056;Paris;restaurant;;;;;
570;2.3355442;48.875146799723304;node/1482958091;restaurant;Le Chantereine;;no;regional;+33 1 48 74 49 86;;75056;Paris;restaurant;;;;;
572;2.3392304;48.8750363997233;node/1482958093;restaurant;Paradis des Pâtes;Mo-Sa 11:00-23:00;;chinese;;;75056;Paris;restaurant;;;;;
573;2.3373282000000004;48.8766741997229;node/1483017712;restaurant;Bib!mbar;;;korean;;;75056;Paris;restaurant;;;;;
574;2.3368624;48.8766496997229;node/1483017713;restaurant;Mieux;;limited;"french;bistro";+33 1 71 32 46 73;http://mieux-restaurant.com/;75056;Paris;restaurant;;;;;
575;2.3383703999999996;48.8769294997228;node/1483017719;restaurant;Jean;;;french;;;75056;Paris;restaurant;;;;;
576;2.3331592;48.8769348997228;node/1483017721;restaurant;Le Terrabis;;;french;;;75056;Paris;restaurant;;;;;
578;2.3369941;48.8767990997229;node/1483017723;restaurant;Pony Polo;;;argentinian;;;75056;Paris;restaurant;;;;;
580;2.336497;48.8768071997229;node/1483017727;restaurant;Mamtajmahal;;;indian;;;75056;Paris;restaurant;;;;;
582;2.3367754;48.8767896997229;node/1483017733;restaurant;Yokhama;;;japanese;;;75056;Paris;restaurant;;;;;
585;2.3327041;48.87689309972279;node/1483017738;fast_food;Lucien;;;french;;;75056;Paris;restaurant;;;;;
586;2.3380397;48.8769080997228;node/1483017739;fast_food;Paristanbul;;;kebab;;;75056;Paris;restaurant;;;;;
588;2.3358596;48.87107739972429;node/1484054973;fast_food;Moutarde Street;;yes;american;;;75056;Paris;restaurant;;;;;
590;2.3356586;48.871042399724296;node/1484054979;restaurant;HD Diner;Mo-Su 09:00-00:00;;"american;fast_food;burger";+33 1 42 65 42 25;https://www.happydaysdiner.com/;75056;Paris;restaurant;;;;;
597;2.3467398;48.8706910997244;node/1486313975;restaurant;Express Bonne Nouvelle;;yes;asian;;;75056;Paris;restaurant;;;;;
601;2.3501755;48.872186199724;node/1486314023;restaurant;Chez Minná;"Mo-Fr 08:00-14:30, 19:30-23:00; Sa 19:30-23:30";;corsican;;;75056;Paris;restaurant;;;;;
607;2.3411379;48.87161759972421;node/1486314082;restaurant;Bistrot Burger;Tu-Fr 12:00-15:00, Tu-We 18:00-22:30, Th-Fr 18:00-23:00, Sa 12:00-23:00;;burger;+33 1 40 26 30 08;http://www.bistroburger.fr/;75056;Paris;restaurant;;;;;
608;2.3464923;48.8707326997244;node/1486314083;restaurant;Cin-Cin;Mo-Su 10:00-02:00;yes;pizza;+33 1 42 61 28 83;https://cincin.fr/;75056;Paris;restaurant;;;;;
609;2.3419548;48.87148609972421;node/1486314086;restaurant;Victoria Station;Mo-Su 11:00-23:00;no;"barbecue;pizza";+33 1 42 36 73 90;;75056;Paris;restaurant;;;;;
610;2.3499745;48.871544099724204;node/1486314116;fast_food;Bulliz;Mo-Sa 09:00-21:00;;french;+33 1 48 78 31 72;http://www.bulliz-choux.com;75056;Paris;restaurant;;;;;
611;2.3412011;48.871607399724105;node/1486314120;restaurant;Mian Fan;"Mo-Sa 12:00-23:00; Su 12:00-22:00";;asian;+33 9 67 47 47 06;http://www.mianfan-grands-boulevards.fr/;75056;Paris;restaurant;;;;;
618;2.357027;48.878844299722395;node/1488772082;fast_food;Bircan;;;turkish;;;75056;Paris;restaurant;;;;;
621;2.3561316000000003;48.8775009997227;node/1488772085;restaurant;Surma Restaurant India;;;indian;;;75056;Paris;restaurant;;;;;
622;2.3564769;48.8773990997227;node/1488772087;restaurant;Chez Carine;;;african;;;75056;Paris;restaurant;;;;;
624;2.3559201;48.8759258997231;node/1488772090;fast_food;Délice d'Edessa;;;turkish;;;75056;Paris;restaurant;;;;;
625;2.3568626;48.8785392997224;node/1488772091;restaurant;Enquan;;;asian;;;75056;Paris;restaurant;;;;;
633;2.357078;48.8790003997223;node/1488772102;fast_food;Qi Hong;;;asian;;;75056;Paris;restaurant;;;;;
634;2.3560208;48.876872699722796;node/1488772104;fast_food;On Fait ta Crêpe;;;crepe;;;75056;Paris;restaurant;;;;;
635;2.3564225;48.8783333997225;node/1488772110;fast_food;Bombay Palace;;;indian;;;75056;Paris;restaurant;;;;;
643;2.3711187999999996;48.882825499721406;node/1489177466;fast_food;Lunch Club;;;international;;;75056;Paris;restaurant;;;;;
645;2.3714104;48.882853299721404;node/1489177495;fast_food;Jin Long;;;asian;;;75056;Paris;restaurant;;;;;
649;2.3553194;48.87962959972221;node/1490547176;restaurant;Aux Villes du Nord;Mo-Su 08:00-22:00;;french;+33 1 45 26 31 55;;75056;Paris;restaurant;;;;;
650;2.3523842999999998;48.8800641997221;node/1490547177;restaurant;Au Bout en Train;;;french;+33 148789346;;75056;Paris;restaurant;;;;;
651;2.3510668999999997;48.8809545997218;node/1490547178;restaurant;Villa del Padre;;limited;italian;+33142852624;;75056;Paris;restaurant;;;;;
652;2.3362959;48.8689507997248;node/1490922320;restaurant;Anti Pasti;;;pizza;;;75056;Paris;restaurant;;;;;
655;2.3365735;48.8667421997254;node/1490922333;restaurant;Chez Wong;;;chinese;;;75056;Paris;restaurant;;;;;
657;2.3365167999999996;48.868239799724996;node/1490922341;restaurant;Fuji Sushi;;;sushi;;;75056;Paris;restaurant;;;;;
659;2.3370903999999997;48.8676560997251;node/1490922346;restaurant;Hokkaido;Mo-su 11:30-22:30;;"japanese;asian";+33 1 42 60 50 95;;75056;Paris;restaurant;;;;;
660;2.3370273;48.8675327997252;node/1490922355;restaurant;Nouille vivante;;;Chinese;;;75056;Paris;restaurant;;;;;
662;2.3349612;48.8708379997244;node/1490922362;restaurant;La Marina;;;japanese;;;75056;Paris;restaurant;;;;;
667;2.3349623999999998;48.870779699724395;node/1490922395;fast_food;Pizza Hut;"Mo-Th, Su 11:00-23:00; Fr, Sa 11:00-00:00";;pizza;+33142651600;;75056;Paris;restaurant;;;;;
668;2.336983;48.8666563997254;node/1490922397;restaurant;Satoshi;;;japanese;;;75056;Paris;restaurant;;;;;
671;2.3365074;48.86691529972529;node/1490922403;restaurant;Toyotomi;;;japanese;;;75056;Paris;restaurant;;;;;
675;2.3364995;48.868190299725;node/1490922439;restaurant;Michi;;;sushi;;;75056;Paris;restaurant;;;;;
676;2.3366832000000004;48.8686157997249;node/1490922443;fast_food;Happa Teï;;;japanese;+33142966040;;75056;Paris;restaurant;;;;;
677;2.3364447;48.86787469972511;node/1490922461;restaurant;Noodle;Mo-Su 11:00-15:00,19:00-22:00;;asian;+33 1 49 26 01 51;;75056;Paris;restaurant;;;;;
678;2.3514767000000005;48.8751401997233;node/1494265643;restaurant;Nanashi;"Mo-Sa 12:00-00:00; Su 12:00-18:00";;japanese;+33 1 40 22 05 55;http://nanashi.fr;75056;Paris;restaurant;;;;;
681;2.3746542;48.8648641997258;node/1503064698;fast_food;Kebab;;;crepe;;;75056;Paris;restaurant;;;;;
682;2.374589;48.864940399725796;node/1503064706;fast_food;Le Camion Qui Fume;;;burger;;;75056;Paris;restaurant;;;;;
684;2.3361959999999997;48.864165999726;node/1503093266;restaurant;Zébulon;;no;french;+33 1 42 36 49 44;;75056;Paris;restaurant;;;;;
685;2.3366338;48.8656995997256;node/1503093273;restaurant;Have A Nice Day;;;american;+33 1 40 28 04 20;;75056;Paris;restaurant;;;;;
691;2.3315753;48.870336199724505;node/1504098176;fast_food;Five Guys;"Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 11:00-00:00";yes;burger;+33 1 42 93 95 13;https://www.fiveguys.fr;75056;Paris;restaurant;;;;;
696;2.331229;48.870261999724505;node/1504098218;restaurant;Opera Mandarin;Mo-Su 11:30-01:30;;chinese;+33147424956;;75056;Paris;restaurant;;;;;
697;2.3312786;48.8702705997245;node/1504098227;restaurant;Opera Ramen;;;japanese;;;75056;Paris;restaurant;;;;;
704;2.3882446;48.858265599727495;node/1507655307;restaurant;Paris Hanoï Little Hanoi;12:00-14:30,19:00-22:30;limited;asian;;WWW.PARISHANOI.FR;75056;Paris;restaurant;;;;;
707;2.3834903;48.8543427997284;node/1519809386;restaurant;Au Ciel;;;chinese_-_fondue_pékinoise;+33 1 43 72 19 08;;75056;Paris;restaurant;;;;;
711;2.35508;48.8796614997221;node/1528450503;restaurant;Terminus Nord;Mo-Sa 06:45-24:00, Su 08:00-23:00;;french;;https://www.terminusnord.com/;75056;Paris;restaurant;;;;;
716;2.3540330000000003;48.8798989997221;node/1528619125;fast_food;Asia Express;;;chinese;;;75056;Paris;restaurant;;;;;
730;2.3240015;48.836105399733;node/1539869669;restaurant;Aasman;;;indian;;;75056;Paris;restaurant;;;;;
731;2.375091;48.8697609997246;node/1541591953;restaurant;Café Hafa;;;couscous;;;75056;Paris;restaurant;;;;;
733;2.3443874;48.8616442997266;node/1542715737;restaurant;Le Louchébem;"Mo-Fr 12:00-14:30,19:00-23:30; Sa 12:00-23:30; Su off";yes;french;+33 1 42 33 12 99;http://www.le-louchebem.fr/;75056;Paris;restaurant;;;;;
738;2.3677964;48.85984189972711;node/1546164123;restaurant;Loving Hut;Mo-Sa 12:00-15:00, 19:00-22:00;;international;+33148064384;https://lovinghut.fr/;75056;Paris;restaurant;;;;;
739;2.3503879;48.8498872997295;node/1547972240;restaurant;Anahuacalli;"Mo-Sa 19:00-23:00; Su 12:30-14:30, 19:00-22:30";;mexico;+33 1 43 26 10 20;http://www.anahuacalli.fr;75056;Paris;restaurant;;;;;
744;2.2787502999999996;48.837386599732596;node/1568009723;restaurant;CokiSushi;;;japanese;;http://www.cokisushi.fr;75056;Paris;restaurant;;;;;
745;2.2783476;48.8376848997326;node/1568009735;restaurant;Eizosushi;;;japanese;;;75056;Paris;restaurant;;;;;
748;2.2787571;48.83734199973271;node/1568009835;restaurant;Pizz Burg;;;pizza;;;75056;Paris;restaurant;;;;;
751;2.3345802000000004;48.864065499726;node/1569035224;restaurant;Zen;;;japanese;+33 1 42 61 93 99;;75056;Paris;restaurant;;;;;
752;2.3221938;48.8936351997187;node/1574980708;restaurant;Chez Irene et Bernard;Mo-Su 00:00-02:00,07:00-24:00;;french;+33 1 42 29 56 16;http://www.irene-bernard.com/index.html;75056;Paris;restaurant;;;;;
753;2.3204974;48.8943475997185;node/1574981367;restaurant;Andy Sushi;Mo-Su 11:30-15:30,17:00-23:15;;chinese;+33 1 42 29 34 13;;75056;Paris;restaurant;;;;;
755;2.3236453;48.8248389997357;node/1579618626;restaurant;Les saveurs du Sichuan;;;chinese;+33 1 71 60 10 78;https://www.lessaveursdusichuan.com;75056;Paris;restaurant;;;;;
756;2.3234793;48.823861199736;node/1579618645;restaurant;La Bocca;;;italian;;;75056;Paris;restaurant;;;;;
758;2.3234122999999998;48.8243855997359;node/1579618654;restaurant;Les Vendanges;;;french;;http://www.lesvendanges-paris.fr;75056;Paris;restaurant;;;;;
760;2.3233372;48.8242407997359;node/1579618722;restaurant;Sonatines;;;french;;;75056;Paris;restaurant;;;;;
762;2.3264056;48.8280918997349;node/1579642945;restaurant;Brasserie Zeyer;"Su-Th 08:00-23:45; Fr-Sa 08:00-00:30";;french;+33 1 45 40 43 88;http://lezeyer.com/;75056;Paris;restaurant;;;;;
764;2.3261642000000005;48.827722899735;node/1579642965;fast_food;KFC;Su-Th 11:00-00:30, Fr,Sa 11:00-01:30;yes;chicken;;;75056;Paris;restaurant;;;;;
770;2.3234614;48.8234684997361;node/1579679658;fast_food;Les Délices d'Orléans;;;kebab;;;75056;Paris;restaurant;;;;;
771;2.3746132999999996;48.8491991997297;node/1581691083;fast_food;Xinlongmeishi;Mo-Sa 11:00-23:00;;asian;;;75056;Paris;restaurant;;;;;
773;2.3690860000000002;48.8403733997319;node/1583624747;restaurant;I Fratelli;;;italian;;;75056;Paris;restaurant;;;;;
775;2.3732965;48.8376056997326;node/1583628947;restaurant;Lili & Marcel;Mo-Fr 06:00-01:30, Sa,Su,PH 07:00-01:30;yes;french;+33 1 45 85 00 08;;75056;Paris;restaurant;;;;;
